"pathway","beta_FXS","beta_Drug_BAY","beta_Drug_BPN","beta_Drug_BP","beta_FXS_Drug_BAY","beta_FXS_Drug_BPN","beta_FXS_Drug_BP","p_FXS","p_Drug_BAY","p_Drug_BPN","p_Drug_BP","p_FXS_Drug_BAY","p_FXS_Drug_BPN","p_FXS_Drug_BP","combined_p_BAY","combined_p_BPN","combined_p_BP"
"GOBP_EPITHELIUM_DEVELOPMENT",-0.192676974949527,0.0404513942985866,0.0833591493335831,0.0215606752555303,-0.0471843789775631,-0.132226198774401,-0.0416512504785939,0.0621152517235005,0.255719698856229,0.0212951165888506,0.543091091473657,0.347699532579368,0.0102121744127006,0.406756058483241,0.015099664613788,0.00324608572898839,0.00952110166293839
"GOBP_LUNG_SACCULE_DEVELOPMENT",-0.495479617302086,-0.00480020353652236,0.0535538097993925,0.031810882146995,-0.0861126648354557,-0.0574590285808965,0.118247417123967,0.068056639165308,0.934774008270495,0.362870698521778,0.588025416009501,0.301358774155238,0.489354005682532,0.157463730161134,0.0047338789661561,0.0161504822508665,0.096139005715292
"GOBP_BRONCHUS_DEVELOPMENT",-0.619902426835324,-0.102075294805779,0.0564377841386424,0.123631331816676,0.26612272967676,0.065553849863472,-0.010059912434086,0.00310571900385726,0.168082414890713,0.443473379959277,0.0962369681273074,0.0125998829779165,0.528749275323373,0.92286576847144,0.000780462952363262,0.000242947673522291,0.000190238489688168
"GOBP_BRONCHIOLE_DEVELOPMENT",-0.134141542229985,-0.148305217788475,-0.283573214872263,0.251094848573023,0.08647259459581,0.535657843839745,0.00563722888594054,0.629468016725256,0.266475511463121,0.0360344464685752,0.0623650077510662,0.645428348914529,0.00574520027743428,0.976049220906011,0.458010204411016,0.65513912021498,0.642480420456144
"GOBP_LUNG_GROWTH",-0.491646962944795,0.00168801041694211,-0.000875199771249479,-0.0114185365140693,-0.0396102112569162,0.0355585754188793,0.14767655964494,0.161801905585349,0.976704560608346,0.987920492168732,0.843439391239959,0.628355238333107,0.663842369567267,0.0746866684482903,0.0684236956909471,0.11586334880211,0.221380437442108
"GOBP_TRACHEA_DEVELOPMENT",-0.611081597741469,-0.054227496446964,0.134420789835269,-0.0629137073807698,0.0489334152358357,-0.192346655227908,0.0455780724764082,0.0247244771858007,0.402824192065531,0.0409997642289456,0.332239298028514,0.592833722051315,0.0387486925452441,0.618380663885993,0.00113168779821675,0.000410018538107794,0.000902882469757515
"GOBP_TRACHEA_MORPHOGENESIS",-0.599560694239188,-0.201984795089627,0.150884126115581,-0.160547211538136,0.145625635082585,-0.212279984061433,0.115783684058227,0.0816139688796521,0.00956371931295959,0.0500550368014661,0.0374651383186647,0.177415101148272,0.0512134416017632,0.282211484941173,0.0145757926224318,0.0138354155182123,0.0164144784704791
"GOBP_TRACHEA_FORMATION",-0.796939052608039,-0.119088845785499,0.21444468742718,-0.258889055864529,0.148238418747526,-0.294621232088744,0.156585982262893,0.0137771075108218,0.192197031757698,0.0207598650392024,0.00570394492433111,0.250270970201053,0.0245040312563791,0.224877760494558,0.000460649912126419,6.29693739220981e-05,4.08994431157635e-05
"GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS",-0.378176598668732,-0.0152638023579059,0.0299191371015934,0.0831883737689645,-0.170362639001391,-0.159299595135688,-0.0584068492759176,0.201629844174402,0.77012360895,0.567189094811784,0.11489665505336,0.0239543742535552,0.0342780425130378,0.430186793124659,0.0245704901416832,0.0429890830261069,0.158800957464981
"GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS",-0.233492018406007,-0.0574472403739278,-0.074767213110146,-0.038578149399443,-0.216608812675626,-0.0375327851020862,0.0768159198614354,0.225887910343954,0.507497962010771,0.388988676828421,0.655954113227039,0.0805303541209513,0.75913374788176,0.530823434156508,0.0033622388928368,0.0457250428670264,0.25925947280885
"GOBP_MAMMARY_GLAND_MORPHOGENESIS",-0.160656622801697,-0.065783776445069,-0.0429285679547861,0.0223702589735771,-0.040464462210804,-0.0801627956012599,-0.0508634568224038,0.318623983182615,0.240094692707884,0.441801480596656,0.68802633172685,0.607697434015706,0.310704406279504,0.519005035529425,0.0660782000034198,0.0507161563517761,0.192753817717771
"GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS",-0.185969440873169,-0.0842798907243423,-0.0371551625016,-0.0261807291190228,-0.0263507979886242,-0.0948195657110704,-0.0379450171771927,0.277670765694443,0.176899495817843,0.549176600257097,0.672739912877223,0.763623067753594,0.281361762766234,0.665110321104699,0.0530891940547041,0.0381365683861581,0.102905990312823
"GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",-0.438744311396104,-0.0866627537637788,-0.0333247103372383,0.0424454878228799,-0.0338555432445874,0.0380361808675648,0.0857901709250762,0.119283713921527,0.144492527916584,0.571783364328659,0.471782370467814,0.684412301523619,0.647989532291332,0.304839475581251,0.014017619740645,0.0565615596447502,0.172552345528735
"GOBP_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING",-0.611790612405058,0.0439552551923594,0.128270927896925,-0.0208148473053862,-0.190272373530868,-0.175073813220424,0.118995742214222,0.173246797080479,0.49717881966896,0.0507694573563709,0.747460277240898,0.0407827519814829,0.0591194857402221,0.195988165015423,0.0421578542784746,0.0775250816733267,0.168626751747928
"GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION",-0.44589909266089,-0.0362978993793013,0.0842157556778952,-0.0339389903575023,0.104176766422904,0.13868065129863,0.176306517923837,0.00169965726090214,0.747436776427313,0.455841552366688,0.763330506341744,0.513990997378756,0.385613336949505,0.270956493051244,0.00247987283777577,0.0742645657783603,0.0151172823836727
"GOBP_REGULATION_OF_GASTRIC_ACID_SECRETION",0.351583303796027,0.225283282552468,-0.0780052021660914,-0.114446236997344,-0.428567289161607,-0.115210443086794,0.0612414344344485,0.0436586762954746,0.0308483696363688,0.446907082097048,0.265793006209752,0.00422481809977227,0.427106806717672,0.672337132277101,0.323812992646633,0.292048433416941,0.0471281129071712
"GOBP_NEGATIVE_REGULATION_OF_GASTRIC_ACID_SECRETION",0.260120765999308,0.273905392823843,-0.131558346718276,0.066466864093287,-0.381983176179553,0.0425199872727241,0.0446682945702196,0.114515531801931,0.0416345302692527,0.321374150565635,0.615285111509609,0.0444505307615539,0.820022180296434,0.811100728065566,0.330542243942099,0.273574493700685,0.0175057844180868
"GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",-0.0501138124527047,0.203558750483118,0.0459614011659181,0.243150698154824,-0.196869168385786,-0.0162425205732696,-0.186682579134866,0.739907810568942,0.0198745276356069,0.591033750539203,0.00585225180864389,0.107019854919555,0.893064909697054,0.126017486515483,0.764933069379511,0.888316500377839,0.965100274594353
"GOBP_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",-0.0411388451617125,-0.102417328408905,-0.127227025953574,0.0378268292797381,0.045660259807665,0.147932899652159,-0.110341716019487,0.771837531839748,0.253164995426363,0.15696974045022,0.671532304457411,0.717341643296993,0.24328186379449,0.382923237173068,0.475974514898431,0.881731236497239,0.407938702693456
"GOBP_LUNG_LOBE_DEVELOPMENT",-0.501608205292472,0.02534952302278,-0.0587296829905901,-0.00514763372443909,-0.0963817612276319,-0.0243383859352686,0.115426871468533,0.173337163827854,0.816214903209214,0.590626127295911,0.962348951338272,0.53264630256887,0.87460892669596,0.455220138055215,0.0683228975007951,0.0627181174057586,0.212871915970746
"GOBP_PREVENTION_OF_POLYSPERMY",-0.20021807442392,-0.00796371882149744,-0.0675988256199526,0.0693385650260663,-0.0492851272882122,0.0892854570489793,-0.107602956350608,0.334949747282358,0.943310818800825,0.546712853100574,0.536473056859775,0.755755180898608,0.573435928626088,0.497711874935378,0.183269799434975,0.356129561387298,0.217713596302348
"GOBP_ACROSOMAL_VESICLE_EXOCYTOSIS",0.687896994944385,-0.142763756860983,-0.0455205856292962,-0.182944345719004,-0.0710410465195333,0.019271594365037,0.0602104770430973,0.0209825930238098,0.12152467957168,0.618341686847351,0.0486407961085707,0.582553029464517,0.881329863469948,0.641196046291172,0.025937522602555,0.0018821276294792,0.00793153583350236
"GOBP_LUNG_CELL_DIFFERENTIATION",-0.428216287091895,-0.0384299073965259,0.131833626486107,-0.0255021488444962,0.0788086411150096,-0.00525263350033946,0.11368515829741,0.0243616510208153,0.505973954443171,0.0252168307403343,0.658610162847194,0.335793072432276,0.948651055195999,0.166752164556618,0.00473224660414304,0.0280287176849383,0.0132660463157769
"GOBP_LOBAR_BRONCHUS_EPITHELIUM_DEVELOPMENT",-0.56118305928568,-0.0435943026098885,-0.0953354855988275,0.187768615214781,0.104138565828194,0.182191260667386,0.0471035974832901,0.00622635227056445,0.694710049257255,0.391886005017934,0.0945749022536724,0.507875421191486,0.248462996899484,0.764223137699988,0.00179501146486766,0.00309525678689994,0.0418489014247625
"GOBP_LOBAR_BRONCHUS_DEVELOPMENT",-0.496184318141721,-0.194531906055193,-0.0262763328460828,0.241451879953139,0.288192598860596,0.143205675719256,-0.0529454946311967,0.0149923492724776,0.0640390217638243,0.799711745294257,0.0225294898343569,0.0527065390910166,0.329987019865448,0.717803312224108,0.0128014128909929,0.0190091772244786,0.057078224737734
"GOBP_LUNG_ASSOCIATED_MESENCHYME_DEVELOPMENT",-0.137123912194511,0.045281216197521,0.0408672872593028,0.0153437396759683,-0.204117447127417,-0.234533095511662,-0.0050497481679365,0.613189513545213,0.550984083911697,0.590363076609428,0.839665601142786,0.0607284984821366,0.031949315307456,0.962440907445252,0.242240359894505,0.191204268040613,0.616277067083746
"GOBP_MESENCHYME_DEVELOPMENT",-0.251850577242268,0.0652126775160318,0.0240375282815339,-0.0270252613721316,-0.138366978897466,-0.105142899691655,0.0130458820554818,0.0639443945078385,0.187426456241035,0.62485879204884,0.582588588736721,0.0499664444351625,0.133707085200878,0.851022585843136,0.00288251230073645,0.00226640693639472,0.014792603396733
"GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY",-0.065569070857115,0.00530488951474138,0.148238656186974,-0.123302243402009,5.61074490509941e-05,-0.246753307876924,0.0473725663900058,0.446020544105264,0.941732144540207,0.0446345085878773,0.0931723757609582,0.999563831295881,0.0188389230257539,0.644697814493326,0.474427333499563,0.0512506487239564,0.0927517937576784
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",0.0265730490710733,-0.0695345688446027,-0.273393737381401,-0.124878754593698,-0.368307481316518,-0.285123338241805,-0.0458519655942109,0.938070617397435,0.531144492569253,0.0160982669907669,0.262442223575565,0.0215844710351785,0.0727660104719722,0.769991788685892,0.205210450167553,0.101303867314395,0.657003740085422
"GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",-0.632415295934178,-0.120796333549671,-0.0149652710612694,-0.137710902698549,0.131553188514183,-0.0174616108987681,0.154190107132107,0.0175704917531553,0.0816231861954093,0.827068671408872,0.0479517495668374,0.177701025549661,0.856951625354865,0.115170501252738,0.00061348568319556,0.000248752951393895,0.000688674328734188
"GOBP_TYPE_I_PNEUMOCYTE_DIFFERENTIATION",-0.33545414418604,-0.00604429063529109,0.185152874598822,-0.0869356534479952,0.085096072867604,0.0521569169973519,0.13990411799175,0.028134688556776,0.949051219664995,0.0539802402456666,0.35975140188967,0.525393311179852,0.696797486794955,0.297833153944505,0.0510946575463816,0.455261231821253,0.0316246327106239
"GOBP_TYPE_II_PNEUMOCYTE_DIFFERENTIATION",-0.00176065613545422,-0.0496118385298807,-0.00208443613217267,0.238539355895908,-0.0551617147630247,0.165096663953262,-0.0220210757553279,0.993615898438379,0.647938420161576,0.984680005981692,0.0311792725268909,0.719501965248242,0.284501424335391,0.885949717951733,0.614196009133951,0.445462329219355,0.309544183160507
"GOBP_PROSTATE_GLAND_MORPHOGENESIS",-0.535714073083705,-0.120864277834487,-0.127381084468537,-0.00612694521411885,-0.0222709291058485,0.16722864608493,0.094741744550235,0.0329477875780164,0.0377449813121367,0.0288620372761958,0.914589674675798,0.782862641291944,0.0419323957280563,0.24358753379514,0.000148735775227343,0.00559312122958383,0.0124814004087115
"GOBP_PROSTATIC_BUD_FORMATION",-0.68695705140597,-0.0643697300233625,-0.00487075685398783,-0.120022236340554,-0.0351180838526779,0.0737434725620749,0.344033938892649,0.0936132354684023,0.395713584189453,0.948604617596494,0.115961518057354,0.742545296456147,0.491002630704623,0.00199295615872906,0.0143174403260903,0.0542444653253953,0.149377109325719
"GOBP_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT",-0.00752234887766171,-0.129784295671605,-0.22445784840132,0.0808976049019578,-0.0403354045826637,0.128860977649131,-0.0501916906108936,0.952356419460179,0.17816494295272,0.0217456685006495,0.399137674766987,0.765668868944434,0.342654434821668,0.710787309115688,0.150017178798586,0.403381841663358,0.850985384860595
"GOBP_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS",0.283195717931714,-0.0470395526447231,-0.113176429868389,0.141386038043585,-0.30826963683436,-0.262994431136685,-0.313682652613735,0.0925901013939324,0.718690500970456,0.387360881984758,0.281038963763492,0.0987298939592176,0.157684279867173,0.0930811437077981,0.647964662778427,0.55607683964387,0.48257595538543
"GOBP_TRACHEA_CARTILAGE_DEVELOPMENT",-0.46933035146055,-0.145781213827837,0.118556906684424,0.0874428229010114,0.282962556288971,0.0477433857385823,-0.0534537536348048,0.076529404327429,0.142435522675508,0.231505554703682,0.376213388776856,0.0457649601963015,0.731903687291325,0.701332316585165,0.124683388867533,0.161273208808675,0.0441745328602243
"GOBP_CARTILAGE_MORPHOGENESIS",-0.476664534114535,0.0353075648965835,0.190907148243913,0.208657046340872,-0.166722508277526,-0.175203782745665,0.0132129786205624,0.064987323740368,0.634275374505148,0.0121742397851165,0.00639684246565579,0.11561974794345,0.0985944775008619,0.89973640844379,0.00255642796397498,0.0222103216395244,0.206232477098033
"GOBP_MUSCLE_TISSUE_DEVELOPMENT",-0.259806124269398,-0.00119949172068938,0.018446798819663,-0.0229189104510402,-0.0238392770350731,-0.0805036781256513,-0.00392187278605375,0.0564568142263781,0.975126672713176,0.631910442843952,0.551934498493755,0.661515448655123,0.142551047101171,0.942535209925319,0.00654703400542342,0.00212337157268744,0.00621441099793423
"GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT",-0.264897209404344,-0.067989430459678,-0.0151495099017137,-0.0846228898951402,0.0315146691114783,-0.068301429780868,-0.00293669600057088,0.00887006930036558,0.0925752958231371,0.70465631861272,0.0375065102208346,0.577415420664085,0.229444532488572,0.958539484838136,3.1641618498507e-05,1.50959798076147e-06,1.13481236140728e-06
"GOBP_DIAPHRAGM_DEVELOPMENT",-0.452745490842924,0.0396687902289806,0.146333083853847,0.130265211937719,0.0453695515742931,-0.0627949017909135,-0.00150014234197262,0.0375863524610173,0.650130403674318,0.097837231979208,0.139638265121122,0.71367009023289,0.611734677085078,0.990314377889888,0.0317773700790043,0.0310867899106761,0.05850953372774
"GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT",-0.386505593541361,-0.0204888702605622,0.0446061861581085,-0.0180787874520473,-0.000563353059848221,-0.11916826696716,0.0203032373332749,0.0262828099010786,0.543805703098308,0.188808730463677,0.592067384583033,0.990568372663695,0.0147506350428171,0.670321019778086,0.000613103957365831,0.000106392727291692,0.00123748306099124
"GOBP_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH",-0.12775517163019,0.235065470782201,0.295074861417523,-0.0158561228693761,-0.105103740238509,-0.270836729602263,0.0578698988905127,0.344635313792192,0.00463797775067045,0.000481963748206191,0.843399915486052,0.356127408773567,0.0196944182501334,0.610513553405944,0.986158176798734,0.415701928525925,0.50022236395946
"GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH",-0.193557661511309,0.00557540296351702,0.116171558628472,-0.0878901403446874,0.0580216186319078,-0.153757516775688,0.0231863541169547,0.0469792025772267,0.898112029749314,0.00950596489322697,0.0471038451537223,0.347816031092402,0.0148805147147423,0.706663561896651,0.101687746283477,0.00360244425305372,0.00114375302603908
"GOBP_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS",-0.454156433482348,-0.088037369086068,0.0216713715727531,0.0564120847368382,-0.0794055149185927,-0.0413679009637976,0.0621243920910281,0.0192506485970364,0.423145970173311,0.843304494192234,0.607211073200149,0.608889722155178,0.78964440221797,0.688805642466983,0.000106748402577668,0.00313942386775795,0.0364317820894765
"GOBP_REGULATION_OF_CALCIDIOL_1_MONOOXYGENASE_ACTIVITY",-0.2934985652264,-0.0583836301857175,-0.0111415039886609,0.0899797892296648,-0.0761398697781833,0.0100127224513659,0.128498878877835,0.0510176350895022,0.656067552951389,0.932217403159443,0.49297728094519,0.681267662442402,0.956894628767864,0.48876190401191,0.00273999840988367,0.0392136908534755,0.599566724688444
"GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS",-0.0665795914712997,-0.0199496801627868,0.0504471660263112,-0.0981927189481735,-0.0630626257913247,-0.127924309333589,0.0678591630683534,0.520682403336077,0.776047979580114,0.472732144424439,0.164732684697013,0.525427792670465,0.200045984212068,0.494532885738127,0.134371913874947,0.149390587505948,0.332103836533291
"GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS",-0.365372416771662,0.164918042759553,0.059746072888666,0.000225796852030234,-0.0322797643386167,-0.0599975868602608,-0.0233520148737347,0.115826171760274,0.0267819472854236,0.414023328075503,0.997529990944232,0.754426264144705,0.561358590314054,0.82093860786656,0.226318741956918,0.0573361312696232,0.0434190346145629
"GOBP_EPITHELIAL_TUBE_MORPHOGENESIS",-0.187928342401305,0.0336829243809436,0.0852640809450707,0.018139794541753,-0.0636271218090143,-0.170535483126686,-0.0855973103340323,0.122732514962686,0.456329518932667,0.0625202736149842,0.687810280130302,0.32061995009832,0.00938472491549,0.182956888811819,0.0342619064117526,0.00794102914795461,0.0130839203111516
"GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION",-0.157081554692543,-0.0186331933391906,0.0777587027067957,-0.0515565092182711,0.0797312683837446,-0.00400831218976442,0.147690159703091,0.056927366905879,0.742521945841912,0.173540791550409,0.364800815472226,0.322002408160394,0.960128149061178,0.069277305349431,0.19767116972797,0.263393868405914,0.41336009373704
"GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD",-0.149370055728404,-0.00379004173055832,0.00125072270090959,-0.0535660100780883,-0.245098268873722,-0.132497363130289,0.0390074556812448,0.625647605501983,0.963053674486547,0.987803642293296,0.513422902773633,0.037535048022181,0.254760788230878,0.736150704620041,0.163367216962834,0.326045594741936,0.566155994726621
"GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD",-0.439450080788143,0.0131388952061606,0.0465108883586545,-0.0402000868905784,-0.185481479738144,-0.104616566259898,0.170927535333695,0.26843260862314,0.850309731122269,0.504821882400898,0.564140167485764,0.0633162447392244,0.290178206810513,0.0863571701534974,0.0765510679284035,0.149766317679091,0.371476684159016
"GOBP_CELL_FATE_SPECIFICATION_INVOLVED_IN_PATTERN_SPECIFICATION",0.355397307006421,-0.0080009923072092,0.106482583288271,0.0252841068534256,0.101409004185098,-0.137868511903385,0.0297401019407703,0.112765645157191,0.948031783691163,0.387183567064936,0.836838270691038,0.559674835358258,0.428307793862569,0.863992323253291,0.0238727998822158,0.102892494100232,0.0388326310975952
"GOBP_INTESTINAL_EPITHELIAL_CELL_MATURATION",0.768402491069911,0.418434743672869,0.212515539284333,0.300399580861015,-0.521645399095759,-0.48193630824337,-0.52155280731664,0.00391404406704781,0.000451881524425328,0.064218039508231,0.00987270311177422,0.00177077995241436,0.00367413275263554,0.00177386436197753,0.000375091214919104,0.00762516312997669,0.00342980925458183
"GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION",-0.314268755753901,0.0777516782585205,0.13533991909998,0.12952694199456,0.0718134940633743,-0.0404238813816834,-0.176067811319395,0.150039662483599,0.183004651614878,0.0223581545087534,0.0285212931854061,0.382470921455793,0.622234313461627,0.0350159486310495,0.367174410578854,0.229754460856589,0.0482124510336551
"GOBP_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT",-0.188308427378588,0.147021240222996,0.19557263869551,0.0906963227754862,-0.0504548231248747,-0.216692363457084,-0.228457007443101,0.427584231768815,0.0410127925411155,0.00728819792701003,0.202579255273135,0.614163626120732,0.0334625790411016,0.0252644881026377,0.672530639546389,0.334602091413919,0.133025204047318
"GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_PATTERN_SPECIFICATION",0.0865107273917833,0.0434399034734465,0.172011367071763,-0.0321495253502111,0.218517281924319,0.00800887104522033,0.193673511652696,0.614668418182988,0.678108938963981,0.103854873055285,0.758636429775578,0.143164092047518,0.956818355469982,0.193554906088548,0.0349170315427247,0.106669612476904,0.133256080362831
"GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_IRON_ION_HOMEOSTASIS",-0.0139516007835617,0.0235525042225411,0.0754458791221206,0.109540893350346,-0.0397533457837985,-0.164912528096453,-0.150278620853274,0.968753802499476,0.822244069541761,0.472604037390464,0.298175550482803,0.788617207779303,0.26836569654332,0.312739049570095,0.928830071067012,0.759343329945896,0.871306243417785
"GOBP_CHONDROBLAST_DIFFERENTIATION",-0.594465123842666,-0.159747134018953,-0.17179405384472,-0.285768878184714,0.313796694763944,0.218280133672509,0.323657943550272,0.171558503985519,0.150050748894412,0.122147621941812,0.0114697525205295,0.0473051890455164,0.164075556591577,0.0409745501675202,0.230379423697209,0.13561808643975,0.129589790803211
"GOBP_MAMMARY_GLAND_FORMATION",-0.195522043246236,0.0527214798211786,0.00388194729294826,0.0624891992540932,-0.196925684989945,-0.0452089494259162,0.120560247713456,0.426926756537897,0.618305065470438,0.970704204689368,0.554978089409045,0.190903087580399,0.762412561951145,0.421216367093963,0.137012374065463,0.299872242086346,0.956462268497175
"GOBP_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT",-0.505128481684015,0.0265330377869971,0.0606171145938881,0.0727549685888405,-0.161196324947807,-0.0954698590068012,0.023448048351647,0.0628048252303152,0.6800720350385,0.347592300096366,0.260366952508805,0.0801165757658762,0.295971501144991,0.796564816365213,0.00202906181632077,0.00920021948076599,0.0485646197893215
"GOBP_LATERAL_SPROUTING_FROM_AN_EPITHELIUM",-0.510987503575438,-0.0160471993088799,0.0576037792290727,-0.0297609316732438,-0.122966058279396,-0.0419411115807732,0.228761206642431,0.230356438094896,0.828607114096889,0.438156461242765,0.688196192378155,0.243388690383184,0.689228318182558,0.0322871899256107,0.0751855689621701,0.175125783646438,0.393081302612315
"GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM",-0.463932908379861,-0.0227510579112893,0.0129271162035353,0.128318788108015,-0.0933163189399853,-0.0146681501229046,-0.0280768433710448,0.0986100970885567,0.763433396187668,0.864178420617661,0.0933162849700128,0.384042649470201,0.890831221142391,0.792808999357036,0.0103937095603166,0.0396522791644098,0.108100219017544
"GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS",-0.0759681260425516,-0.104461049596047,-0.0393587779146112,0.0417804533988112,0.00987829453693335,-0.105378934383757,-0.0988187060639379,0.581973800008014,0.114594749260787,0.548594319000135,0.524349599002383,0.91509482050843,0.257934488744943,0.28844319002878,0.1917320912419,0.0911465197346177,0.308635216195641
"GOBP_TUBE_LUMEN_CAVITATION",-0.720149282575373,0.228331088361857,0.190452635676067,0.226424108208401,-0.334698010655272,-0.139355768000636,0.00280285669674751,0.015505611875084,0.0324937801437592,0.0728399577308789,0.0339146921361069,0.0268785439495602,0.348589947062223,0.984903237646065,0.000112310147354064,0.00176901140440347,0.0217851877851038
"GOBP_ADIPOSE_TISSUE_DEVELOPMENT",-0.117275435746621,-0.184518674804746,0.0143058187069573,-0.0753072209121451,0.205729568266322,-0.192211870095517,-0.0898331779427864,0.13419877500081,0.00983650993184903,0.836916856886455,0.280826854614481,0.0397373665352264,0.0541545785912963,0.362316150067007,0.204300104134394,9.59849329558393e-05,0.000190087503966864
"GOBP_FAT_PAD_DEVELOPMENT",-0.155222564950066,-0.281874315591574,0.104473842657113,-0.17442731006928,0.385394686022736,-0.309528324202975,-0.138303514599278,0.305077074343692,0.00321749621884571,0.259772555797152,0.0623134864800406,0.00430609563533284,0.0203343622972263,0.291159386448084,0.715940035700705,0.0112222726712851,0.000989316340807812
"GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION",0.651478682480644,0.0823308175996988,0.136127150345582,0.0494078258909223,0.0164317459093757,-0.544428147319125,-0.419007764593211,0.000682721224380029,0.543712505191339,0.316683184311305,0.715294515373999,0.931607242150376,0.00589323740226111,0.0318427543258428,2.15959786869331e-06,0.124611142929121,0.0750585571490307
"GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT",-0.0484905719169038,-0.0299320051373867,0.09804103901452,-0.143108834722993,0.00183066887239163,-0.164037599828996,0.0741930418619412,0.503439257037673,0.586156652294075,0.0780331197381074,0.0112078270260694,0.981192661672704,0.0380499806568131,0.341216752356504,0.276776998157671,0.10401522682774,0.0954857179206801
"GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT",-0.426095377962883,-0.189315765067205,-0.102160611720224,-0.206921195961291,0.273851100827527,0.000637212702495997,0.10575459845571,0.080872353264759,0.0696433635682889,0.32284955853783,0.0479587465458776,0.0636647941908303,0.996506691927975,0.468435092718576,0.0936162209298754,0.00959944774376373,0.00964839740349178
"GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT",-0.0934079274797352,0.0560704027694052,0.0708913460393728,0.0163017512633653,-0.184957024544312,-0.12959404985638,-0.0332109379610576,0.244358772308343,0.274119823949836,0.168018004417422,0.749406041396318,0.0125258455437502,0.0762776773368919,0.64556174340505,0.00305959477947733,0.0427024998963564,0.141620632060644
"GOBP_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING",-0.498606058558042,0.072290448350042,0.00960483919553299,0.139262708096336,-0.295961141971441,0.0347747999654681,-0.0160220008255583,0.147680553179551,0.415305667510726,0.913577566931461,0.119317352599777,0.0207807359647977,0.781192184527688,0.898141608142737,0.0118915488841241,0.113682774827941,0.191138352445758
"GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION",0.2661096223689,0.13593953151806,0.0439664611155301,0.227662940171611,-0.018120032211098,-0.192351181233893,-0.324966072081493,0.0632649530939326,0.0970703474468607,0.587662382295505,0.006447302692338,0.874302883898291,0.0968943795795483,0.00599630861722147,0.00203152566990575,0.344077952947695,0.174884805479765
"GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",-0.123860589065257,-0.0045616250429876,0.122859293067015,0.115422829750112,-0.233669454653628,-0.0685615166731345,0.253957458125131,0.679131808664517,0.973033791191879,0.364247693843737,0.393810244177232,0.223670474204602,0.719544974954683,0.186500613196428,0.203081228058351,0.806822937717527,0.388110510340029
"GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS",-0.347196304546339,-0.0120428510387713,0.1774884069984,-0.0303871812350722,0.031384220312571,-0.170817696524097,0.0394426419663007,0.049847625203403,0.834434337444862,0.00299795331924823,0.598271661958865,0.700238033742869,0.0394396386354252,0.628612964879865,0.0168451279716439,0.0130485982063698,0.0136992118084289
